"corpusid","externalids","url","title","authors","venue","publicationvenueid","year","referencecount","citationcount","influentialcitationcount","isopenaccess","s2fieldsofstudy","publicationtypes","publicationdate","journal","corpusid"
"2660212","{acl=null, dblp=null, arxiv=null, mag=2527139832, corpusid=2660212, pubmed=27829916, doi=10.3762/bjoc.12.199, pubmedcentral=5082719}","https://www.semanticscholar.org/paper/3a625cb8fd26da306d1a7b1bf839b9829ce43065","Chiral ammonium betaine-catalyzed asymmetric Mannich-type reaction of oxindoles","[{authorid=31422950, name=Masahiro Torii}, {authorid=2110298345, name=Kohsuke Kato}, {authorid=8327111, name=D. Uraguchi}, {authorid=145879483, name=T. Ooi}]","Beilstein Journal of Organic Chemistry","d019220c-56d5-4c73-b3d7-6c4061b3a42d","2016","61","12","0","true","[{category=Chemistry, source=s2-fos-model}, {category=Medicine, source=external}, {category=Chemistry, source=external}]","[JournalArticle]","2016-09-28","{name=Beilstein Journal of Organic Chemistry, pages=2099 - 2103, volume=12}","2660212"
"16472478","{acl=null, dblp=null, arxiv=null, mag=2162701616, corpusid=16472478, pubmed=21057866, doi=10.1007/s10508-010-9692-2, pubmedcentral=3210350}","https://www.semanticscholar.org/paper/0703c2815b66014ceb858ca1c164917545b31126","Adolescents of the U.S. National Longitudinal Lesbian Family Study: Sexual Orientation, Sexual Behavior, and Sexual Risk Exposure","[{authorid=3821553, name=N. Gartrell}, {authorid=144381506, name=H. Bos}, {authorid=39796978, name=N. Goldberg}]","Archives of Sexual Behavior","f4cc4e7f-1e5d-4380-a81f-a90d0c945282","2010","95","125","7","true","[{category=Sociology, source=s2-fos-model}, {category=Medicine, source=external}, {category=Psychology, source=external}]","[JournalArticle, Review]","2010-11-06","{name=Archives of Sexual Behavior, pages=1199 - 1209, volume=40}","16472478"
"5958425","{acl=null, dblp=null, arxiv=null, mag=2091941148, corpusid=5958425, pubmed=24667578, doi=10.1371/journal.pone.0093020, pubmedcentral=3965519}","https://www.semanticscholar.org/paper/6c230b5754087059d1dd6eb750a327afd6326719","Implied Dynamics Biases the Visual Perception of Velocity","[{authorid=2969958, name=Barbara La Scaleia}, {authorid=2467178, name=M. Zago}, {authorid=34815098, name=A. Moscatelli}, {authorid=145526369, name=F. Lacquaniti}, {authorid=2077602, name=P. Viviani}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2014","66","15","0","true","[{category=Psychology, source=s2-fos-model}, {category=Physics, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2014-03-25","{name=PLoS ONE, pages=null, volume=9}","5958425"
"6191355","{acl=null, dblp=null, arxiv=null, mag=2602752190, corpusid=6191355, pubmed=28421200, doi=10.1155/2017/8182020, pubmedcentral=5380834}","https://www.semanticscholar.org/paper/0c29ba4045d477be53a1ab9525aa11284023e9ca","Detection of Urine Metabolites in a Rat Model of Chronic Fatigue Syndrome before and after Exercise","[{authorid=90384167, name=Changzhuan Shao}, {authorid=2115243443, name=Yiming Ren}, {authorid=2117414705, name=Zi-Nan Wang}, {authorid=47695116, name=Chenzhe Kang}, {authorid=5526123, name=Hongke Jiang}, {authorid=4196629, name=Aiping Chi}]","BioMed Research International","c52375db-5573-406f-a12b-854c7ba98498","2017","44","14","0","true","[{category=Medicine, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2017-03-22","{name=BioMed Research International, pages=null, volume=2017}","6191355"
"678032","{acl=null, dblp=journals/corr/XiaoMHDLMKBYLG17, arxiv=1705.06072, mag=2615358882, corpusid=678032, pubmed=null, doi=10.1109/JSAC.2017.2719924, pubmedcentral=null}","https://www.semanticscholar.org/paper/9f49ec7f342d4eaa7fa8e5cf25b25ecd5811af68","Millimeter Wave Communications for Future Mobile Networks","[{authorid=2263629384, name=Ming Xiao}, {authorid=2366227, name=S. Mumtaz}, {authorid=1713582, name=Yongming Huang}, {authorid=1744576, name=L. Dai}, {authorid=1527098599, name=Yonghui Li}, {authorid=1784770, name=M. Matthaiou}, {authorid=144015029, name=G. Karagiannidis}, {authorid=1809945, name=Emil Björnson}, {authorid=1637401447, name=Kai Yang}, {authorid=47834549, name=C. I}, {authorid=2110112916, name=Amitabha Ghosh}]","IEEE Journal on Selected Areas in Communications","68f20e73-515e-4c73-9cd5-5684926b45f7","2017","255","786","31","true","[{category=Computer Science, source=s2-fos-model}, {category=Engineering, source=s2-fos-model}, {category=Computer Science, source=external}, {category=Mathematics, source=external}]","[JournalArticle, Review]","2017-05-17","{name=IEEE Journal on Selected Areas in Communications, pages=1909-1935, volume=35}","678032"
"468600","{acl=null, dblp=null, arxiv=null, mag=2538851899, corpusid=468600, pubmed=27749845, doi=10.1038/ng.3685, pubmedcentral=5131845}","https://www.semanticscholar.org/paper/e5a5cfe17d5165c2c5f007c3fc244022e73b29fc","Genome-wide association analyses identify new susceptibility loci for oral cavity and pharyngeal cancer","[{authorid=5820157, name=C. Lesseur}, {authorid=5380862, name=B. Diergaarde}, {authorid=5959078, name=A. Olshan}, {authorid=1399780974, name=V. Wünsch-Filho}, {authorid=2238932120, name=Andrew Ness}, {authorid=47061829, name=Geoffrey Liu}, {authorid=6160507, name=M. Lacko}, {authorid=1398087608, name=J. Eluf-Neto}, {authorid=2223476, name=S. Franceschi}, {authorid=152480700, name=P. Lagiou}, {authorid=2238931955, name=Gary J. Macfarlane}, {authorid=6154599, name=L. Richiardi}, {authorid=2085753, name=S. Boccia}, {authorid=6845995, name=J. Polesel}, {authorid=4854523, name=K. Kjaerheim}, {authorid=4948288, name=D. Zaridze}, {authorid=143928278, name=M. Johansson}, {authorid=2064909258, name=Ana Menezes}, {authorid=5003239, name=M. Curado}, {authorid=46622911, name=M. Robinson}, {authorid=46691722, name=W. Ahrens}, {authorid=143766052, name=C. Canova}, {authorid=6608580, name=A. Znaor}, {authorid=6528505, name=X. Castellsagué}, {authorid=2237884149, name=David I Conway}, {authorid=5153214, name=I. Holcatova}, {authorid=2107318, name=D. Mates}, {authorid=40090954, name=M. Vilensky}, {authorid=143800248, name=C. Healy}, {authorid=1398642743, name=N. Szeszenia‐Da̧browska}, {authorid=5430467, name=E. Fabiánová}, {authorid=6778489, name=J. Lissowska}, {authorid=4612681, name=J. Grandis}, {authorid=6625535, name=M. Weissler}, {authorid=3370449, name=E. Tajara}, {authorid=2239227798, name=F. D. Nunes}, {authorid=2243272254, name=M. B. de Carvalho}, {authorid=47449727, name=Steve J. Thomas}, {authorid=1841175, name=R. Hung}, {authorid=2247265607, name=Wilbert H M Peters}, {authorid=144347924, name=R. Herrero}, {authorid=3934682, name=G. Cadoni}, {authorid=1397361137, name=H. Bueno‐de‐Mesquita}, {authorid=2015611, name=A. Steffen}, {authorid=144003482, name=A. Agudo}, {authorid=143766047, name=O. Shangina}, {authorid=40198858, name=Xiangjun Xiao}, {authorid=5468267, name=V. Gaborieau}, {authorid=2585565, name=Amélie Chabrier}, {authorid=3543771, name=D. Anantharaman}, {authorid=6099499, name=P. Boffetta}, {authorid=2244146232, name=Christopher I Amos}, {authorid=144245816, name=J. Mckay}, {authorid=2247358499, name=P. Brennan}]","Nature Genetics","bb27e645-e57c-42c3-bcbc-c7b443c58209","2016","58","141","6","true","[{category=Medicine, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[JournalArticle, Study]","2016-09-28","{name=Nature genetics, pages=1544 - 1550, volume=48}","468600"
"4838828","{acl=null, dblp=null, arxiv=null, mag=2286876867, corpusid=4838828, pubmed=26904362, doi=10.1155/2016/4794318, pubmedcentral=4745940}","https://www.semanticscholar.org/paper/0bc9c3501b989d633890b1a0df1c62a66a54485d","Serological Survey and Factors Associated with Toxoplasma gondii Infection in Domestic Goats in Myanmar","[{authorid=6785584, name=Saw Bawm}, {authorid=4690384, name=W. Maung}, {authorid=6641918, name=Myat Yee Win}, {authorid=5086979, name=May June Thu}, {authorid=5904779, name=Hla Myet Chel}, {authorid=32444765, name=T. A. Khaing}, {authorid=36440789, name=S. S. Wai}, {authorid=5503101, name=Lat Lat Htun}, {authorid=4598700, name=Tin Tin Myaing}, {authorid=3649360, name=S. Tiwananthagorn}, {authorid=49399388, name=M. Igarashi}, {authorid=5550265, name=K. Katakura}]","Scientifica","8c7801e4-062a-4aab-8d46-9293dcf7086b","2016","22","31","2","true","[{category=Agricultural and Food Sciences, source=s2-fos-model}, {category=Environmental Science, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}, {category=Biology, source=external}]","[JournalArticle, Review]","2016-01-21","{name=Scientifica, pages=null, volume=2016}","4838828"
"155093285","{acl=null, dblp=null, arxiv=null, mag=2946074218, corpusid=155093285, pubmed=31156483, doi=10.3389/fpsyt.2019.00339, pubmedcentral=6531862}","https://www.semanticscholar.org/paper/11d4c0ac770ffd42a536fa303e2d89b00a5cf411","Prehabilitation in Alcohol Dependence as a Treatment Model for Sustainable Outcomes. A Narrative Review of Literature on the Risks Associated With Detoxification, From Animal Models to Human Translational Research","[{authorid=7273626, name=C. Kouimtsidis}, {authorid=145907629, name=T. Duka}, {authorid=2059332793, name=Emily O. C. Palmer}, {authorid=1398044626, name=A. Lingford-Hughes}]","Frontiers in Psychiatry","07931092-9002-4e9f-a62d-00af30be540f","2019","142","11","0","true","[{category=Medicine, source=s2-fos-model}, {category=Psychology, source=s2-fos-model}, {category=Medicine, source=external}]","[Review, JournalArticle]","2019-05-16","{name=Frontiers in Psychiatry, pages=null, volume=10}","155093285"
"64285615","{acl=null, dblp=null, arxiv=null, mag=2913163651, corpusid=64285615, pubmed=30774448, doi=10.2147/CLEP.S186842, pubmedcentral=6350836}","https://www.semanticscholar.org/paper/3437e92f63558bc749affa790188579c6dbdd75a","Exposure to antimuscarinic medications for treatment of overactive bladder and risk of lung cancer and colon cancer","[{authorid=5895512, name=L. Löfling}, {authorid=3759125, name=A. Sundström}, {authorid=4107028, name=H. Kieler}, {authorid=4860163, name=S. Bahmanyar}, {authorid=39525813, name=M. Linder}]","Clinical Epidemiology","a4556246-5f7c-4b85-a47b-c7c0ed1a206a","2019","51","8","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2019-01-01","{name=Clinical Epidemiology, pages=133 - 143, volume=11}","64285615"
"12870246","{acl=null, dblp=null, arxiv=null, mag=2596624061, corpusid=12870246, pubmed=20042772, doi=10.2337/dc10-S011, pubmedcentral=2797382}","https://www.semanticscholar.org/paper/229647c8ca74416befb23b00f0f228283f313d8f","Standards of Medical Care in Diabetes—2010","[{authorid=4058923, name=V. Basevi}]","Diabetes Care","9bfe7b94-0bb4-4247-b40b-4490cabf6d8a","2010","435","3536","42","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle, Review]","2010-01-01","{name=Diabetes Care, pages=S11 - S61, volume=33}","12870246"
"53715486","{acl=null, dblp=null, arxiv=null, mag=2898912202, corpusid=53715486, pubmed=30464501, doi=10.2147/OTT.S167865, pubmedcentral=6214579}","https://www.semanticscholar.org/paper/357cbc765b79e45e1d59159c9cd69a591e441de4","Clinical and molecular characteristics associated with the efficacy of PD-1/PD-L1 inhibitors for solid tumors: a meta-analysis","[{authorid=35533631, name=Y. Weng}, {authorid=66794132, name=M. Peng}, {authorid=144642596, name=M. Hu}, {authorid=47971365, name=Yi Yao}, {authorid=134614719, name=Q. Song}]","OncoTargets and Therapy","a3c92136-86d8-407a-9c91-45bd53eb2c77","2018","47","25","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[Review, JournalArticle]","2018-10-01","{name=OncoTargets and therapy, pages=7529 - 7542, volume=11}","53715486"
"265127400","{acl=null, dblp=null, arxiv=null, mag=2760575491, corpusid=265127400, pubmed=28944393, doi=10.1039/c7cp04186a, pubmedcentral=5779078}","https://www.semanticscholar.org/paper/6c5068fdd9742d548e086bca73da32767695e8ab","Ab initio random structure searching of organic molecular solids: assessment and validation against experimental data","[{authorid=4570864, name=Miri Zilka}, {authorid=6375201, name=Dmytro V. Dudenko}, {authorid=6375201, name=Dmytro V. Dudenko}, {authorid=47458459, name=C. Hughes}, {authorid=2239422522, name=P. A. Williams}, {authorid=2243019501, name=Simone Sturniolo}, {authorid=2266226717, name=W. T. Franks}, {authorid=2258528212, name=Chris J. Pickard}, {authorid=2242600054, name=Jonathan R. Yates}, {authorid=2239335453, name=Kenneth D. M. Harris}, {authorid=2266439416, name=Steven P. Brown}]","Physical Chemistry, Chemical Physics - PCCP","63ed87ae-e104-4cfe-91c9-eb1f2f9ed5b0","2017","85","13","0","true","[{category=Chemistry, source=s2-fos-model}, {category=Chemistry, source=external}, {category=Medicine, source=external}]","[JournalArticle]","2017-09-25","{name=Physical Chemistry Chemical Physics, pages=25949 - 25960, volume=19}","265127400"
"16902011","{acl=null, dblp=null, arxiv=null, mag=2155877720, corpusid=16902011, pubmed=23983615, doi=10.7150/ijbs.6901, pubmedcentral=3753446}","https://www.semanticscholar.org/paper/5d12eb9e2adf49bf7d1f5afad1579abe88bbe897","Stem Cell Research: A Novel Boulevard towards Improved Bovine Mastitis Management","[{authorid=10177266, name=N. Sharma}, {authorid=2276780, name=D. Jeong}]","International Journal on Biological Sciences","8e9ac490-4c8b-49ab-8a33-d0691dfd8dc8","2013","115","50","1","true","[{category=Agricultural and Food Sciences, source=s2-fos-model}, {category=Biology, source=s2-fos-model}, {category=Medicine, source=s2-fos-model}, {category=Biology, source=external}, {category=Medicine, source=external}]","[Review, JournalArticle]","2013-08-20","{name=International Journal of Biological Sciences, pages=818 - 829, volume=9}","16902011"
"9295790","{acl=null, dblp=null, arxiv=null, mag=2547613504, corpusid=9295790, pubmed=27847484, doi=10.3389/fpsyg.2016.01671, pubmedcentral=5088191}","https://www.semanticscholar.org/paper/ecb85bb07c104d9b1f27b89171224d8903be58ec","An Integrative Framework of Stress, Attention, and Visuomotor Performance","[{authorid=7963053, name=S. Vine}, {authorid=5560937, name=L. Moore}, {authorid=144180500, name=Mark R. Wilson}]","Frontiers in Psychology","89097a03-8be6-4e2d-ae2c-a6df64c77a06","2016","78","58","6","true","[{category=Psychology, source=s2-fos-model}, {category=Medicine, source=external}, {category=Psychology, source=external}]","[JournalArticle, Review]","2016-11-01","{name=Frontiers in Psychology, pages=null, volume=7}","9295790"
"8336317","{acl=null, dblp=null, arxiv=null, mag=2613902198, corpusid=8336317, pubmed=28533689, doi=10.2147/JAA.S128431, pubmedcentral=5431691}","https://www.semanticscholar.org/paper/f02bd066d92d1ae31a7d472fbdc44b299c79bdba","Medication-related costs of rhinitis in Australia: a NostraData cross-sectional study of pharmacy purchases","[{authorid=2108778173, name=Pete Smith}, {authorid=146535925, name=D. Price}, {authorid=144654559, name=R. Harvey}, {authorid=145401265, name=A. Carney}, {authorid=6349621, name=V. Kritikos}, {authorid=1390049164, name=S. Bosnic-Anticevich}, {authorid=31394545, name=Louise Christian}, {authorid=143921003, name=D. Skinner}, {authorid=144684475, name=V. Carter}, {authorid=38745678, name=A. Durieux}]","Journal of Asthma and Allergy","1c69ac74-ff53-4376-97e2-b232a5708977","2017","41","10","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2017-05-09","{name=Journal of Asthma and Allergy, pages=153 - 161, volume=10}","8336317"
"52272230","{acl=null, dblp=null, arxiv=null, mag=2891420122, corpusid=52272230, pubmed=30212564, doi=10.1371/journal.pone.0204113, pubmedcentral=6136813}","https://www.semanticscholar.org/paper/a915527621c9e803ca7c22aaae2774437537cd5c","Association between emergency physician self-reported empathy and patient satisfaction","[{authorid=46507368, name=Hao Wang}, {authorid=39161339, name=J. Kline}, {authorid=2069414326, name=Bradford E. Jackson}, {authorid=1423283437, name=Jessica Laureano-Phillips}, {authorid=2067853989, name=R. Robinson}, {authorid=38217020, name=Chad D Cowden}, {authorid=12679368, name=J. d’Etienne}, {authorid=50020950, name=Steven E. Arze}, {authorid=5697074, name=N. Zenarosa}]","PLoS ONE","0aed7a40-85f3-4c66-9e1b-c1556c57001b","2018","43","47","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[Study, JournalArticle, Review]","2018-09-13","{name=PLoS ONE, pages=null, volume=13}","52272230"
"16573663","{acl=null, dblp=journals/fi/MugridgeUS11, arxiv=null, mag=2132430972, corpusid=16573663, pubmed=null, doi=10.3390/fi3020159, pubmedcentral=null}","https://www.semanticscholar.org/paper/7212c9112b85fea449a362669be3985e18e6bd1c","EvolvingWeb-Based Test Automation into Agile Business Specifications","[{authorid=2147246, name=R. Mugridge}, {authorid=1744759, name=M. Utting}, {authorid=2587278, name=David Streader}]","Future Internet","c3e5f1c8-9ba7-47e5-acde-53063a69d483","2011","23","3","1","true","[{category=Business, source=s2-fos-model}, {category=Computer Science, source=s2-fos-model}, {category=Computer Science, source=external}]","[JournalArticle]","2011-06-03","{name=Future Internet, pages=159-174, volume=3}","16573663"
"265975877","{acl=null, dblp=null, arxiv=null, mag=2561675167, corpusid=265975877, pubmed=27994968, doi=10.7717/peerj.2750, pubmedcentral=5162402}","https://www.semanticscholar.org/paper/156389bd56b3f4f61c2f97271ee9ebaff2c37902","A retrospective study: cardiac MRI of fulminant myocarditis in children—can we evaluate the short-term outcomes?","[{authorid=2271600516, name=Haipeng Wang}, {authorid=null, name=Bin Zhao}, {authorid=2271054058, name=Haipeng Jia}, {authorid=2271117015, name=Fei Gao}, {authorid=2272261179, name=Junyu Zhao}, {authorid=2271353358, name=Cuiyan Wang}]","PeerJ","558a3215-8ffd-4b31-be7f-f653ca3b600d","2016","72","0","0","true","[{category=Medicine, source=s2-fos-model}, {category=Medicine, source=external}]","[JournalArticle]","2016-12-15","{name=PeerJ, pages=null, volume=4}","265975877"
